2016-06-15 14:50:00,12.53,41660
2016-06-15 14:57:00,12.87,41890
2016-06-15 15:05:00,12.47,42350
2016-06-15 15:05:00,12.57,42940
2016-06-15 15:07:00,12.39,43760
2016-06-15 15:15:00,12.78,44220
2016-06-15 15:21:00,12.82,44890
2016-06-15 15:30:00,12.68,45090
2016-06-15 15:36:00,12.82,45230
2016-06-15 15:41:00,12.10,46030
2016-06-15 15:42:00,12.53,46880
2016-06-15 15:44:00,12.46,47350
2016-06-15 15:49:00,12.37,48100
2016-06-15 15:55:00,12.65,48640
2016-06-15 15:58:00,12.74,48850
2016-06-15 15:58:00,12.32,49610
2016-06-15 15:59:00,12.88,50360
*******************************************
2016-06-16 09:00:00,12.13,720
2016-06-16 09:03:00,12.07,1690
2016-06-16 09:09:00,12.44,2610
2016-06-16 09:10:00,12.14,3290
2016-06-16 09:11:00,12.92,4120
2016-06-16 09:13:00,12.94,4760
2016-06-16 09:15:00,12.29,5240
2016-06-16 09:17:00,12.41,6230
2016-06-16 09:24:00,12.78,6310
2016-06-16 09:33:00,13.00,7020
2016-06-16 09:37:00,12.98,7580
2016-06-16 09:44:00,12.80,7890
2016-06-16 09:50:00,12.22,8150
2016-06-16 09:50:00,12.35,8310
2016-06-16 09:52:00,12.97,8910
2016-06-16 09:55:00,12.75,9070
2016-06-16 09:55:00,12.83,9660
2016-06-16 10:02:00,12.13,9940
2016-06-16 10:06:00,12.62,10260
2016-06-16 10:13:00,12.46,11200
2016-06-16 10:21:00,12.36,12150
2016-06-16 10:22:00,12.60,13080
2016-06-16 10:29:00,12.56,13200
2016-06-16 10:29:00,12.53,13970
2016-06-16 10:37:00,12.23,14790
2016-06-16 10:44:00,12.68,15110
2016-06-16 10:53:00,12.27,15230
2016-06-16 11:00:00,12.16,15910
2016-06-16 11:05:00,12.50,15930
2016-06-16 11:06:00,12.19,16350
2016-06-16 11:11:00,12.25,16940
2016-06-16 11:11:00,12.23,17680
2016-06-16 11:11:00,12.71,18040
2016-06-16 11:19:00,12.60,18320
2016-06-16 11:28:00,12.37,18840
2016-06-16 11:32:00,12.82,18960
2016-06-16 11:35:00,12.43,19780
2016-06-16 11:37:00,12.27,19930
2016-06-16 11:38:00,12.52,20180
2016-06-16 11:45:00,12.29,20910
2016-06-16 11:52:00,12.51,20940
2016-06-16 12:01:00,12.52,21360
2016-06-16 12:06:00,12.56,21810
2016-06-16 12:07:00,12.76,22040
2016-06-16 12:16:00,12.91,22340
2016-06-16 12:23:00,12.88,23280
2016-06-16 12:29:00,12.34,23410
2016-06-16 12:34:00,12.94,23840
2016-06-16 12:35:00,12.66,24160
2016-06-16 12:41:00,12.02,24360
2016-06-16 12:47:00,12.27,24930
2016-06-16 12:52:00,12.26,25830
2016-06-16 12:56:00,12.01,26090
2016-06-16 13:05:00,12.38,26870
2016-06-16 13:06:00,12.09,27310
2016-06-16 13:08:00,12.79,28210
2016-06-16 13:17:00,12.75,28820
2016-06-16 13:24:00,12.95,29290
2016-06-16 13:27:00,12.22,30100
2016-06-16 13:33:00,12.59,30640
2016-06-16 13:38:00,12.78,31030
2016-06-16 13:45:00,12.78,31870
2016-06-16 13:50:00,12.39,32320
2016-06-16 13:52:00,12.17,32470
2016-06-16 14:01:00,12.01,33420
2016-06-16 14:06:00,12.19,33900
2016-06-16 14:10:00,12.25,34820
2016-06-16 14:19:00,12.61,35210
2016-06-16 14:25:00,12.57,36150
2016-06-16 14:27:00,12.27,37040
2016-06-16 14:28:00,12.55,37330
2016-06-16 14:34:00,12.73,37730
2016-06-16 14:42:00,12.87,37750
2016-06-16 14:42:00,12.77,37860
2016-06-16 14:48:00,12.19,38450
2016-06-16 14:57:00,12.80,38800
2016-06-16 14:58:00,12.50,39650
2016-06-16 15:00:00,12.28,40300
2016-06-16 15:06:00,12.01,40960
2016-06-16 15:11:00,12.95,41130
2016-06-16 15:12:00,12.33,41990
2016-06-16 15:19:00,12.66,42550
2016-06-16 15:21:00,12.16,42720
2016-06-16 15:28:00,12.07,43490
2016-06-16 15:29:00,12.29,44460
2016-06-16 15:36:00,12.47,44490
2016-06-16 15:42:00,12.18,44940
2016-06-16 15:44:00,12.15,45440
2016-06-16 15:46:00,12.97,45910
2016-06-16 15:53:00,12.99,46400
*******************************************
2016-06-17 09:00:00,12.14,650
2016-06-17 09:04:00,12.35,670
2016-06-17 09:07:00,12.18,1340
2016-06-17 09:15:00,12.49,1820
2016-06-17 09:20:00,12.34,2630
2016-06-17 09:28:00,12.59,3330
2016-06-17 09:30:00,12.81,4220
2016-06-17 09:39:00,12.67,4880
2016-06-17 09:46:00,12.27,5150
2016-06-17 09:53:00,12.20,5650
2016-06-17 09:55:00,12.96,6100
2016-06-17 10:04:00,12.83,6370
2016-06-17 10:04:00,12.07,6860
2016-06-17 10:06:00,12.53,7330
2016-06-17 10:10:00,12.72,7430
2016-06-17 10:17:00,12.86,7730
2016-06-17 10:20:00,12.42,8320
2016-06-17 10:26:00,12.47,9170
2016-06-17 10:27:00,12.25,10000
2016-06-17 10:33:00,12.67,10850
2016-06-17 10:42:00,12.50,11200
2016-06-17 10:44:00,12.62,11740
2016-06-17 10:50:00,12.25,11980
2016-06-17 10:53:00,12.76,12860
2016-06-17 10:54:00,12.58,13850
2016-06-17 10:55:00,12.51,14640
2016-06-17 11:03:00,12.73,15210
2016-06-17 11:10:00,12.61,15220
2016-06-17 11:16:00,12.48,15640
2016-06-17 11:24:00,12.79,16560
2016-06-17 11:28:00,12.79,17080
2016-06-17 11:36:00,12.56,17530
2016-06-17 11:39:00,12.95,18510
2016-06-17 11:47:00,12.17,19300
2016-06-17 11:49:00,12.38,19550
2016-06-17 11:51:00,12.99,19660
2016-06-17 11:58:00,12.12,19670
2016-06-17 12:03:00,12.54,19930
2016-06-17 12:06:00,12.11,20080
2016-06-17 12:08:00,12.27,20760
2016-06-17 12:09:00,12.07,21350
2016-06-17 12:11:00,12.52,21410
2016-06-17 12:20:00,12.89,22080
2016-06-17 12:29:00,12.97,22710
2016-06-17 12:35:00,12.55,23360
2016-06-17 12:40:00,12.36,24010
2016-06-17 12:45:00,12.30,24460
2016-06-17 12:50:00,12.06,24750
2016-06-17 12:53:00,12.30,25740
2016-06-17 12:56:00,12.54,26070
2016-06-17 13:02:00,12.19,26420
2016-06-17 13:09:00,12.63,27170
2016-06-17 13:16:00,12.93,27540
2016-06-17 13:22:00,12.03,27660
2016-06-17 13:23:00,12.98,28050
2016-06-17 13:23:00,12.72,28940
2016-06-17 13:32:00,12.53,29500
2016-06-17 13:38:00,12.81,30380
2016-06-17 13:44:00,12.55,30960
2016-06-17 13:49:00,12.91,31480
2016-06-17 13:52:00,12.94,31620
2016-06-17 13:56:00,12.86,31860
2016-06-17 14:05:00,12.05,32560
2016-06-17 14:10:00,12.32,32900
2016-06-17 14:12:00,12.97,33470
2016-06-17 14:19:00,12.01,33540
2016-06-17 14:20:00,12.71,34070
2016-06-17 14:25:00,12.23,34400
2016-06-17 14:26:00,12.66,35330
2016-06-17 14:28:00,12.23,35650
2016-06-17 14:28:00,12.41,35850
2016-06-17 14:29:00,12.44,36140
2016-06-17 14:29:00,12.07,36800
2016-06-17 14:36:00,12.56,37510
2016-06-17 14:41:00,12.49,38290
2016-06-17 14:46:00,12.78,39160
2016-06-17 14:52:00,12.07,39570
2016-06-17 14:53:00,12.13,39790
2016-06-17 14:57:00,12.18,39910
2016-06-17 15:03:00,12.35,40320
2016-06-17 15:05:00,12.22,40640
2016-06-17 15:06:00,12.98,41470
2016-06-17 15:06:00,12.18,42170
2016-06-17 15:12:00,12.74,42470
2016-06-17 15:20:00,12.31,42880
2016-06-17 15:28:00,12.67,43050
2016-06-17 15:32:00,12.00,43970
2016-06-17 15:37:00,12.93,44710
2016-06-17 15:41:00,12.87,45140
2016-06-17 15:44:00,12.81,45230
2016-06-17 15:44:00,12.68,45580
2016-06-17 15:50:00,12.34,46210
2016-06-17 15:54:00,12.21,46430
2016-06-17 15:55:00,12.07,47340
*******************************************
2016-06-20 09:00:00,12.35,920
2016-06-20 09:06:00,12.28,970
2016-06-20 09:11:00,12.93,1320
2016-06-20 09:17:00,12.54,1800
2016-06-20 09:20:00,12.13,2430
2016-06-20 09:20:00,12.57,2880
2016-06-20 09:29:00,12.13,2940
2016-06-20 09:37:00,12.45,3890
2016-06-20 09:45:00,12.89,4770
2016-06-20 09:48:00,12.17,5640
2016-06-20 09:52:00,12.40,6190
2016-06-20 10:01:00,12.47,7090
2016-06-20 10:06:00,12.68,7460
2016-06-20 10:11:00,12.64,7670
2016-06-20 10:14:00,12.26,8620
2016-06-20 10:17:00,12.65,9390
2016-06-20 10:17:00,12.62,9980
2016-06-20 10:23:00,12.15,10710
2016-06-20 10:23:00,12.55,11330
2016-06-20 10:23:00,12.37,11370
2016-06-20 10:31:00,12.82,12090
2016-06-20 10:39:00,12.90,12360
2016-06-20 10:44:00,12.33,13190
2016-06-20 10:51:00,12.40,14100
2016-06-20 10:54:00,12.80,14700
2016-06-20 10:56:00,12.11,14920
2016-06-20 11:01:00,12.19,15270
2016-06-20 11:01:00,12.26,15320
2016-06-20 11:03:00,12.33,15890
2016-06-20 11:05:00,12.20,16260
2016-06-20 11:12:00,12.66,16920
2016-06-20 11:15:00,12.51,17800
2016-06-20 11:22:00,12.47,18080
2016-06-20 11:31:00,12.46,18350
2016-06-20 11:32:00,12.77,18910
2016-06-20 11:39:00,12.86,19330
2016-06-20 11:46:00,12.99,19870
2016-06-20 11:51:00,12.20,19900
2016-06-20 12:00:00,12.11,19910
2016-06-20 12:00:00,12.56,20630
2016-06-20 12:03:00,12.55,21080
2016-06-20 12:04:00,12.77,21480
2016-06-20 12:12:00,12.15,22450
2016-06-20 12:16:00,12.21,22640
2016-06-20 12:20:00,12.71,23390
2016-06-20 12:25:00,12.29,23580
2016-06-20 12:26:00,12.47,23860
2016-06-20 12:27:00,12.81,24470
2016-06-20 12:33:00,12.60,25160
2016-06-20 12:33:00,12.51,25500
2016-06-20 12:34:00,12.03,25740
2016-06-20 12:38:00,12.81,25760
2016-06-20 12:42:00,12.03,26190
2016-06-20 12:47:00,12.85,26880
2016-06-20 12:56:00,12.19,27090
2016-06-20 13:00:00,12.88,27320
2016-06-20 13:02:00,12.66,28230
2016-06-20 13:07:00,12.96,28410
2016-06-20 13:14:00,12.11,29330
2016-06-20 13:21:00,12.82,29950
2016-06-20 13:24:00,12.46,30050
2016-06-20 13:33:00,12.17,30630
2016-06-20 13:34:00,12.43,31010
2016-06-20 13:39:00,12.98,31160
2016-06-20 13:47:00,12.44,31520
2016-06-20 13:47:00,12.32,31790
2016-06-20 13:54:00,12.53,31950
2016-06-20 14:03:00,12.35,32290
2016-06-20 14:11:00,12.59,32910
2016-06-20 14:14:00,12.22,33380
2016-06-20 14:21:00,12.81,34370
2016-06-20 14:29:00,12.85,35160
2016-06-20 14:35:00,12.78,35950
2016-06-20 14:36:00,12.69,36380
2016-06-20 14:40:00,12.19,37250
2016-06-20 14:41:00,12.81,37340
2016-06-20 14:50:00,12.12,37450
2016-06-20 14:53:00,12.18,38340
2016-06-20 14:57:00,12.25,38700
2016-06-20 14:57:00,12.32,38850
2016-06-20 15:04:00,12.70,39490
2016-06-20 15:05:00,12.34,40270
2016-06-20 15:12:00,12.93,41050
2016-06-20 15:21:00,12.16,42020
2016-06-20 15:28:00,12.64,42430
2016-06-20 15:30:00,12.26,42820
2016-06-20 15:30:00,12.77,43720
2016-06-20 15:34:00,12.53,43860
2016-06-20 15:38:00,12.17,44010
2016-06-20 15:38:00,12.59,44080
2016-06-20 15:46:00,12.56,44350
2016-06-20 15:54:00,12.04,45200
*******************************************
2016-06-21 09:00:00,12.68,760
2016-06-21 09:02:00,12.03,1190
2016-06-21 09:09:00,12.94,1440
2016-06-21 09:13:00,12.70,2300
2016-06-21 09:22:00,12.81,3210
2016-06-21 09:30:00,12.02,4080
2016-06-21 09:30:00,12.60,4660
2016-06-21 09:38:00,12.02,5040
2016-06-21 09:39:00,12.34,5620
2016-06-21 09:44:00,12.58,5890
2016-06-21 09:46:00,12.61,6440
2016-06-21 09:48:00,12.38,6600
2016-06-21 09:49:00,12.84,7100
2016-06-21 09:57:00,12.73,7400
2016-06-21 10:02:00,12.64,8390
2016-06-21 10:03:00,12.12,8420
2016-06-21 10:11:00,12.89,9090
2016-06-21 10:11:00,12.55,9870
2016-06-21 10:13:00,12.04,9880
2016-06-21 10:16:00,12.27,10810
2016-06-21 10:23:00,12.92,11030
2016-06-21 10:23:00,12.08,11760
2016-06-21 10:31:00,12.08,12590
2016-06-21 10:31:00,12.17,13360
2016-06-21 10:40:00,12.82,13370
2016-06-21 10:45:00,12.25,14200
2016-06-21 10:50:00,12.18,14250
2016-06-21 10:59:00,12.76,14650
2016-06-21 11:03:00,12.81,15640
2016-06-21 11:05:00,12.65,16540
2016-06-21 11:09:00,12.36,17020
2016-06-21 11:17:00,12.56,17900
2016-06-21 11:25:00,12.10,18630
2016-06-21 11:25:00,12.03,19320
2016-06-21 11:29:00,12.70,19540
2016-06-21 11:35:00,12.66,20530
2016-06-21 11:40:00,12.85,20630
2016-06-21 11:44:00,12.85,21270
2016-06-21 11:53:00,12.17,22080
2016-06-21 11:57:00,12.66,22390
2016-06-21 12:00:00,12.32,22680
2016-06-21 12:01:00,12.26,23270
2016-06-21 12:02:00,12.66,23290
2016-06-21 12:10:00,12.75,23610
2016-06-21 12:10:00,12.57,24250
2016-06-21 12:15:00,12.23,25000
2016-06-21 12:17:00,12.35,25690
2016-06-21 12:20:00,12.80,25760
2016-06-21 12:27:00,12.41,26130
2016-06-21 12:32:00,12.49,27010
2016-06-21 12:41:00,12.10,27140
2016-06-21 12:42:00,12.61,27840
2016-06-21 12:42:00,12.80,27960
2016-06-21 12:43:00,12.01,28900
2016-06-21 12:44:00,12.46,28930
2016-06-21 12:52:00,12.05,29830
2016-06-21 12:55:00,12.33,29950
2016-06-21 13:02:00,12.29,30330
2016-06-21 13:11:00,12.92,31180
2016-06-21 13:15:00,12.58,31410
2016-06-21 13:17:00,12.98,31910
2016-06-21 13:18:00,12.32,32860
2016-06-21 13:19:00,12.55,32900
2016-06-21 13:28:00,12.21,33300
2016-06-21 13:33:00,12.86,33570
2016-06-21 13:39:00,12.09,34240
2016-06-21 13:40:00,12.16,35190
2016-06-21 13:41:00,12.75,35680
2016-06-21 13:48:00,12.57,36240
2016-06-21 13:56:00,12.42,37060
2016-06-21 14:05:00,12.40,37170
2016-06-21 14:10:00,12.99,37860
2016-06-21 14:17:00,12.52,38810
2016-06-21 14:26:00,12.03,39580
2016-06-21 14:30:00,12.16,40520
2016-06-21 14:38:00,12.12,40710
2016-06-21 14:42:00,12.68,41630
2016-06-21 14:49:00,12.40,42320
2016-06-21 14:58:00,12.75,43070
2016-06-21 15:06:00,12.55,43230
2016-06-21 15:15:00,12.86,43270
2016-06-21 15:16:00,12.15,43600
2016-06-21 15:20:00,12.11,43650
2016-06-21 15:22:00,12.88,44290
2016-06-21 15:29:00,12.61,44730
2016-06-21 15:29:00,12.09,44980
2016-06-21 15:31:00,12.57,45160
2016-06-21 15:33:00,12.27,45960
2016-06-21 15:33:00,12.18,46180
2016-06-21 15:38:00,12.44,46600
2016-06-21 15:39:00,12.89,47460
2016-06-21 15:40:00,12.47,47600
2016-06-21 15:48:00,12.85,48210
2016-06-21 15:55:00,12.28,48840
2016-06-21 15:55:00,12.45,49640
2016-06-21 15:58:00,12.60,50260
*******************************************
2016-06-22 09:00:00,12.38,590
2016-06-22 09:01:00,12.63,1120
2016-06-22 09:04:00,12.46,1220
2016-06-22 09:10:00,12.39,1350
2016-06-22 09:16:00,12.88,1430
2016-06-22 09:18:00,12.11,2010
2016-06-22 09:18:00,12.35,2870
2016-06-22 09:27:00,12.24,3770
2016-06-22 09:29:00,12.83,4310
2016-06-22 09:34:00,12.78,4820
2016-06-22 09:43:00,12.36,5410
2016-06-22 09:51:00,12.74,5580
2016-06-22 09:53:00,12.15,5890
2016-06-22 09:58:00,12.88,5970
2016-06-22 10:07:00,12.40,6150
2016-06-22 10:12:00,12.38,6490
2016-06-22 10:15:00,12.95,7110
2016-06-22 10:18:00,12.76,7240
2016-06-22 10:19:00,12.43,7380
2016-06-22 10:27:00,12.60,8200
2016-06-22 10:30:00,12.73,9010
2016-06-22 10:38:00,12.75,9910
2016-06-22 10:39:00,12.34,10080
2016-06-22 10:47:00,13.00,10920
2016-06-22 10:49:00,12.47,11250
2016-06-22 10:55:00,12.18,11840
2016-06-22 10:59:00,12.84,12520
2016-06-22 11:04:00,12.39,12810
2016-06-22 11:04:00,12.97,13200
2016-06-22 11:06:00,12.56,13460
2016-06-22 11:10:00,12.61,13990
2016-06-22 11:19:00,12.70,14360
2016-06-22 11:26:00,12.60,14400
2016-06-22 11:27:00,12.10,14690
2016-06-22 11:27:00,12.16,15230
2016-06-22 11:36:00,12.20,15790
2016-06-22 11:42:00,12.13,16660
2016-06-22 11:43:00,12.97,17120
2016-06-22 11:45:00,12.75,17720
2016-06-22 11:48:00,12.87,17790
2016-06-22 11:49:00,12.57,17960
2016-06-22 11:54:00,12.82,18430
2016-06-22 11:57:00,12.47,18760
2016-06-22 12:00:00,12.84,19080
2016-06-22 12:06:00,12.14,19270
2016-06-22 12:08:00,12.37,19780
2016-06-22 12:17:00,12.91,20300
2016-06-22 12:20:00,12.04,20490
2016-06-22 12:28:00,12.86,20780
2016-06-22 12:31:00,12.81,21110
2016-06-22 12:36:00,12.61,21760
2016-06-22 12:44:00,12.97,21790
